epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,306.492,0.53479,0.30891,1.01184,0.96305,1,0.99403,0.67408,1.19902,0.50273,1.62688,0.00127532,0.00127532,0.00127532
185,308.083,0.48961,0.27559,1.04419,0.99654,1,0.995,0.66421,1.11791,0.45849,1.61959,0.00127136,0.00127136,0.00127136
186,309.675,0.80216,0.37977,1.1526,0.99755,1,0.995,0.6852,1.11037,0.41886,1.59205,0.0012674,0.0012674,0.0012674
187,311.28,0.63455,0.34061,1.06851,1,0.95887,0.99227,0.64547,1.13292,0.49342,1.63816,0.00126344,0.00126344,0.00126344
188,312.876,0.57476,0.30406,1.04086,0.95822,0.86667,0.92698,0.56835,1.14398,0.69729,1.67034,0.00125948,0.00125948,0.00125948
189,314.471,0.61138,0.34879,1.08336,0.99983,0.96667,0.99403,0.65119,1.10791,0.48492,1.66181,0.00125552,0.00125552,0.00125552
190,316.079,0.72763,0.32902,1.19007,0.99792,1,0.995,0.66291,1.09692,0.39104,1.63018,0.00125156,0.00125156,0.00125156
191,317.813,0.6173,0.35102,1.07728,0.99577,1,0.995,0.69435,1.09224,0.39592,1.61391,0.0012476,0.0012476,0.0012476
192,319.413,0.47343,0.25989,1.00102,0.99656,1,0.995,0.69612,1.08464,0.37826,1.57882,0.00124364,0.00124364,0.00124364
193,321.014,0.5378,0.30643,1.00436,0.99747,1,0.995,0.72641,1.03244,0.36133,1.51174,0.00123968,0.00123968,0.00123968
194,322.606,0.607,0.29875,1.08869,0.9964,1,0.995,0.72181,1.02353,0.39114,1.51765,0.00123572,0.00123572,0.00123572
195,324.241,0.77492,0.3789,1.14111,0.99566,1,0.995,0.70869,0.99774,0.38735,1.50112,0.00123176,0.00123176,0.00123176
196,325.844,0.70644,0.34224,1.07759,0.99634,1,0.995,0.72555,0.96207,0.35447,1.4825,0.0012278,0.0012278,0.0012278
197,327.606,0.63978,0.34182,1.15251,0.99663,1,0.995,0.72634,0.99559,0.3879,1.53549,0.00122384,0.00122384,0.00122384
198,329.209,0.58109,0.30121,1.0138,0.99734,1,0.995,0.71032,0.98941,0.40281,1.55071,0.00121988,0.00121988,0.00121988
199,330.816,0.62068,0.31875,1.07172,0.998,1,0.995,0.71292,1.03288,0.38626,1.58038,0.00121592,0.00121592,0.00121592
200,332.43,0.68967,0.36492,1.05634,0.9981,1,0.995,0.70641,1.06522,0.37144,1.5538,0.00121196,0.00121196,0.00121196
201,334.044,0.58987,0.3086,1.0941,0.99813,1,0.995,0.71084,1.02336,0.35795,1.5239,0.001208,0.001208,0.001208
202,335.791,0.62066,0.32696,1.07725,0.99819,1,0.995,0.70445,1.02645,0.36363,1.52236,0.00120404,0.00120404,0.00120404
203,337.393,0.65313,0.30432,1.03435,0.99816,1,0.995,0.70939,1.01453,0.36465,1.53698,0.00120008,0.00120008,0.00120008
204,339.002,0.58043,0.3221,1.02672,0.878,1,0.87794,0.61405,0.99323,0.4296,1.54688,0.00119612,0.00119612,0.00119612
205,340.615,0.54254,0.29039,1.03672,0.99769,1,0.995,0.71615,1.01001,0.35791,1.54247,0.00119216,0.00119216,0.00119216
206,342.214,0.69151,0.33745,1.16417,0.9975,1,0.995,0.69303,1.0627,0.36113,1.49412,0.0011882,0.0011882,0.0011882
207,343.827,0.63466,0.3125,1.03177,0.99788,1,0.995,0.7023,1.08607,0.37076,1.47944,0.00118424,0.00118424,0.00118424
208,345.567,0.66257,0.33481,1.12035,0.9976,1,0.995,0.71301,1.07008,0.39004,1.50741,0.00118028,0.00118028,0.00118028
209,347.152,0.63934,0.32709,1.00225,0.9969,1,0.995,0.7053,1.07744,0.38194,1.55149,0.00117632,0.00117632,0.00117632
210,348.741,0.60584,0.28274,1.08278,0.90783,1,0.99081,0.71151,1.01614,0.41188,1.49953,0.00117236,0.00117236,0.00117236
211,350.318,0.55507,0.29514,1.12238,0.99804,1,0.995,0.75249,1.00281,0.37372,1.51214,0.0011684,0.0011684,0.0011684
212,352.655,0.47124,0.27974,1.02392,0.99815,1,0.995,0.74116,1.00131,0.36344,1.47846,0.00116444,0.00116444,0.00116444
213,354.261,0.58436,0.29707,1.06694,0.99802,1,0.995,0.72608,1.0126,0.36709,1.44986,0.00116048,0.00116048,0.00116048
214,356.03,0.57873,0.28842,1.04182,1,0.99841,0.995,0.74036,1.00758,0.38734,1.46134,0.00115652,0.00115652,0.00115652
215,357.622,0.62803,0.33383,1.14988,1,0.9851,0.995,0.73346,1.06841,0.53731,1.50694,0.00115256,0.00115256,0.00115256
216,359.217,0.63802,0.33071,1.10155,1,0.94597,0.995,0.70183,1.12337,0.64696,1.54617,0.0011486,0.0011486,0.0011486
217,360.821,0.80972,0.37056,1.20784,1,0.79801,0.97565,0.67782,1.21114,0.97374,1.59525,0.00114464,0.00114464,0.00114464
218,362.437,0.67065,0.42871,1.19519,1,0.9987,0.995,0.71527,1.14667,0.47934,1.58755,0.00114068,0.00114068,0.00114068
219,364.052,0.66533,0.32385,1.06869,0.99812,1,0.995,0.71916,1.09748,0.34728,1.62524,0.00113672,0.00113672,0.00113672
220,365.808,0.58945,0.29753,1.05468,0.99813,1,0.995,0.68395,1.14083,0.37127,1.6804,0.00113276,0.00113276,0.00113276
221,367.41,0.62035,0.32907,1.11148,0.99804,1,0.995,0.67878,1.12412,0.37957,1.63426,0.0011288,0.0011288,0.0011288
222,369.018,0.49596,0.27954,1.05582,0.998,1,0.995,0.68616,1.14198,0.38355,1.62615,0.00112484,0.00112484,0.00112484
223,370.615,0.6828,0.32148,1.11824,0.99798,1,0.995,0.70011,1.10526,0.37015,1.62338,0.00112088,0.00112088,0.00112088
224,372.222,0.54202,0.29982,1.03753,0.99779,1,0.995,0.72654,1.0597,0.38306,1.60422,0.00111692,0.00111692,0.00111692
225,373.837,0.67664,0.35989,1.12572,0.99724,1,0.995,0.74002,1.00628,0.32724,1.60502,0.00111296,0.00111296,0.00111296
226,375.475,0.54146,0.29883,1.04279,0.99811,1,0.995,0.75063,1.00274,0.32474,1.59786,0.001109,0.001109,0.001109
227,377.227,0.64781,0.31654,1.08181,0.99808,1,0.995,0.7317,1.02679,0.32422,1.59612,0.00110504,0.00110504,0.00110504
228,378.847,0.59189,0.28499,1.02364,0.99808,1,0.995,0.73378,1.01446,0.32957,1.54246,0.00110108,0.00110108,0.00110108
229,380.436,0.60248,0.33972,1.09773,0.99801,1,0.995,0.72315,1.03339,0.35258,1.56807,0.00109712,0.00109712,0.00109712
230,382.038,0.6366,0.3308,1.12197,0.99808,1,0.995,0.7107,1.06413,0.37009,1.62828,0.00109316,0.00109316,0.00109316
231,383.643,0.57526,0.31246,1.02924,0.99786,1,0.995,0.71386,1.07852,0.35347,1.63342,0.0010892,0.0010892,0.0010892
232,385.252,0.70834,0.32014,1.13566,0.99805,1,0.995,0.73098,1.07236,0.34494,1.61652,0.00108524,0.00108524,0.00108524
233,387.004,0.45042,0.27191,1.02867,1,0.99902,0.995,0.71926,1.04651,0.35834,1.62594,0.00108128,0.00108128,0.00108128
234,388.61,0.46326,0.24551,0.96261,0.99851,1,0.995,0.73593,1.01171,0.32699,1.59836,0.00107732,0.00107732,0.00107732
235,390.223,0.54592,0.29726,1.0368,0.99822,1,0.995,0.76312,1.04549,0.34674,1.60763,0.00107336,0.00107336,0.00107336
236,392.508,0.63832,0.3544,1.09219,0.99687,1,0.995,0.75773,1.01946,0.36379,1.5875,0.0010694,0.0010694,0.0010694
237,394.089,0.60374,0.31916,1.04619,0.99811,1,0.995,0.73479,1.03017,0.36989,1.59619,0.00106544,0.00106544,0.00106544
238,395.653,0.59975,0.30684,1.08549,0.99809,1,0.995,0.73738,1.07312,0.36364,1.62127,0.00106148,0.00106148,0.00106148
239,397.217,0.53581,0.29408,1.04582,0.99786,1,0.995,0.72672,1.06704,0.37377,1.60279,0.00105752,0.00105752,0.00105752
240,398.995,0.53341,0.27714,1.04899,0.99658,1,0.995,0.73752,1.01335,0.36797,1.57228,0.00105356,0.00105356,0.00105356
241,400.581,0.69026,0.34295,1.15219,1,0.99827,0.995,0.73468,1.004,0.3637,1.56805,0.0010496,0.0010496,0.0010496
242,402.16,0.52685,0.30688,1.07912,0.9638,1,0.99403,0.72596,1.0241,0.37273,1.56103,0.00104564,0.00104564,0.00104564
243,403.727,0.51803,0.28996,0.99582,0.99731,1,0.995,0.7117,1.04442,0.37433,1.5861,0.00104168,0.00104168,0.00104168
244,405.298,0.56827,0.31818,1.06598,0.99803,1,0.995,0.70625,1.02954,0.35026,1.58566,0.00103772,0.00103772,0.00103772
245,406.914,0.54905,0.2971,1.00134,0.99811,1,0.995,0.69232,1.04135,0.33569,1.59271,0.00103376,0.00103376,0.00103376
246,408.662,0.50111,0.26091,1.0333,0.99801,1,0.995,0.69878,1.03239,0.32937,1.57672,0.0010298,0.0010298,0.0010298
247,410.264,0.56228,0.27475,1.06954,0.99798,1,0.995,0.71878,0.97617,0.31707,1.55026,0.00102584,0.00102584,0.00102584
248,411.927,0.623,0.31719,1.1606,0.99796,1,0.995,0.72459,0.97466,0.30844,1.50069,0.00102188,0.00102188,0.00102188
249,413.586,0.46239,0.25125,1.02268,0.99795,1,0.995,0.73351,0.97786,0.32959,1.49205,0.00101792,0.00101792,0.00101792
250,415.214,0.58067,0.29785,1.09102,0.99801,1,0.995,0.72189,0.99116,0.32981,1.51579,0.00101396,0.00101396,0.00101396
251,416.952,0.5244,0.27228,1.08465,0.99802,1,0.995,0.72159,0.98396,0.3356,1.52439,0.00101,0.00101,0.00101
252,418.553,0.50205,0.27135,1.10126,0.99804,1,0.995,0.71445,1.01608,0.33292,1.55307,0.00100604,0.00100604,0.00100604
253,420.162,0.5945,0.3279,1.10047,0.99811,1,0.995,0.68176,1.07896,0.38603,1.60374,0.00100208,0.00100208,0.00100208
254,421.753,0.58087,0.30666,1.11855,1,0.99719,0.995,0.6716,1.10576,0.41488,1.64246,0.00099812,0.00099812,0.00099812
255,423.356,0.46389,0.28099,1.03394,1,0.99969,0.995,0.65745,1.17614,0.43603,1.649,0.00099416,0.00099416,0.00099416
256,424.944,0.53888,0.29209,0.96068,1,0.99748,0.995,0.63617,1.23548,0.45346,1.65638,0.0009902,0.0009902,0.0009902
257,426.689,0.54116,0.28316,1.06894,0.99943,1,0.995,0.64348,1.18775,0.41776,1.66319,0.00098624,0.00098624,0.00098624
258,428.288,0.63139,0.32751,1.08155,0.99815,1,0.995,0.6799,1.1409,0.39251,1.6505,0.00098228,0.00098228,0.00098228
259,429.877,0.58142,0.29984,1.05474,0.99785,1,0.995,0.71335,1.05425,0.34432,1.58158,0.00097832,0.00097832,0.00097832
260,431.447,0.55596,0.31793,1.02528,0.99799,1,0.995,0.72268,1.01658,0.32449,1.55721,0.00097436,0.00097436,0.00097436
261,433.021,0.575,0.27991,1.08856,0.9981,1,0.995,0.7219,1.00155,0.33364,1.5907,0.0009704,0.0009704,0.0009704
262,434.608,0.50785,0.29308,1.04807,0.99818,1,0.995,0.72032,1.02063,0.35477,1.64066,0.00096644,0.00096644,0.00096644
263,436.346,0.51779,0.30596,1.05721,0.99815,1,0.995,0.71835,1.03544,0.35437,1.63566,0.00096248,0.00096248,0.00096248
264,437.944,0.5064,0.27146,0.98882,0.99818,1,0.995,0.70697,1.02788,0.3427,1.60826,0.00095852,0.00095852,0.00095852
265,439.523,0.57077,0.27767,1.01088,0.99824,1,0.995,0.69332,1.04264,0.35175,1.6277,0.00095456,0.00095456,0.00095456
266,441.128,0.57625,0.31658,1.08903,0.99821,1,0.995,0.68407,1.07983,0.36742,1.66667,0.0009506,0.0009506,0.0009506
267,442.752,0.6086,0.31128,1.07951,0.99815,1,0.995,0.693,1.05896,0.36015,1.64575,0.00094664,0.00094664,0.00094664
268,444.352,0.5563,0.26554,1.05617,0.99807,1,0.995,0.69844,1.04906,0.36037,1.62923,0.00094268,0.00094268,0.00094268
269,446.075,0.44973,0.26662,0.99273,0.99796,1,0.995,0.71178,1.02434,0.33282,1.63232,0.00093872,0.00093872,0.00093872
270,447.673,0.57114,0.26262,1.09921,0.99776,1,0.995,0.70433,1.02116,0.33335,1.62634,0.00093476,0.00093476,0.00093476
271,449.278,0.68527,0.3171,1.14083,0.99832,1,0.995,0.69946,1.07406,0.34124,1.60869,0.0009308,0.0009308,0.0009308
272,450.865,0.51346,0.25665,1.03342,0.96756,1,0.99403,0.71909,1.07278,0.35184,1.61799,0.00092684,0.00092684,0.00092684
273,452.467,0.61999,0.29109,1.0851,0.99975,1,0.995,0.73996,1.05276,0.36095,1.56801,0.00092288,0.00092288,0.00092288
274,454.047,0.55515,0.33144,1.03471,0.99951,1,0.995,0.76483,0.99042,0.35269,1.54375,0.00091892,0.00091892,0.00091892
275,456.302,0.40193,0.23866,0.97986,0.99812,1,0.995,0.74708,1.01808,0.32494,1.58546,0.00091496,0.00091496,0.00091496
276,458.025,0.51257,0.29022,1.0288,1,0.96397,0.99147,0.71393,1.02855,0.43952,1.53597,0.000911,0.000911,0.000911
277,459.625,0.65649,0.33161,1.0991,1,0.52616,0.80539,0.53906,1.15193,1.85389,1.56272,0.00090704,0.00090704,0.00090704
278,461.188,0.57416,0.30466,1.12223,1,0.70311,0.87432,0.61142,1.16472,1.33785,1.58247,0.00090308,0.00090308,0.00090308
279,462.803,0.50228,0.2791,0.99613,0.90511,0.63603,0.75331,0.48696,1.32713,1.75908,1.68548,0.00089912,0.00089912,0.00089912
280,464.415,0.47976,0.24883,1.01734,0.85325,0.58184,0.74451,0.48532,1.31054,1.81555,1.68891,0.00089516,0.00089516,0.00089516
281,466.02,0.47072,0.25713,1.02949,0.93331,0.76667,0.90872,0.60033,1.14482,1.21046,1.60824,0.0008912,0.0008912,0.0008912
282,467.785,0.37751,0.23865,0.94899,0.98625,0.96667,0.97342,0.66917,1.06432,0.72181,1.57446,0.00088724,0.00088724,0.00088724
283,469.399,0.34452,0.22351,0.95587,0.99763,0.96667,0.99312,0.71379,1.02369,0.39196,1.56028,0.00088328,0.00088328,0.00088328
284,471.003,0.48061,0.23361,1.03906,0.99872,1,0.995,0.72593,0.97495,0.3171,1.57324,0.00087932,0.00087932,0.00087932
285,472.604,0.5243,0.29938,1.03835,0.99812,1,0.995,0.7246,1.01941,0.33357,1.59899,0.00087536,0.00087536,0.00087536
286,474.246,0.45668,0.23357,1.04838,0.99781,1,0.995,0.73567,0.9974,0.32757,1.57391,0.0008714,0.0008714,0.0008714
287,475.852,0.46907,0.25198,1.08709,1,0.96402,0.99312,0.72875,1.00219,0.44136,1.55797,0.00086744,0.00086744,0.00086744
288,477.447,0.52194,0.25405,1.04635,1,0.96315,0.98695,0.71584,1.01396,0.45497,1.5483,0.00086348,0.00086348,0.00086348
289,479.217,0.52781,0.29569,1.01607,0.99759,0.93333,0.99306,0.70554,1.01296,0.43232,1.57785,0.00085952,0.00085952,0.00085952
290,480.815,0.49612,0.28833,1.03359,0.9974,0.96667,0.99147,0.70254,1.01667,0.38533,1.6025,0.00085556,0.00085556,0.00085556
291,482.428,0.53142,0.29724,1.0825,0.99746,1,0.995,0.72584,1.01963,0.35021,1.56102,0.0008516,0.0008516,0.0008516
292,484.051,0.49777,0.28958,0.98786,0.99801,1,0.995,0.71772,1.03319,0.36448,1.56675,0.00084764,0.00084764,0.00084764
293,485.652,0.47674,0.25496,1.04024,0.99835,1,0.995,0.69899,1.03962,0.36385,1.57756,0.00084368,0.00084368,0.00084368
294,487.238,0.47032,0.28825,1.02409,0.99829,1,0.995,0.71378,1.03402,0.36186,1.57051,0.00083972,0.00083972,0.00083972
295,488.971,0.59686,0.28836,1.0653,0.99814,1,0.995,0.7024,1.01192,0.35233,1.5439,0.00083576,0.00083576,0.00083576
296,490.565,0.51356,0.28842,1.04144,0.99799,1,0.995,0.7122,0.99669,0.35123,1.53377,0.0008318,0.0008318,0.0008318
297,492.137,0.60505,0.28167,1.09039,0.99802,1,0.995,0.69537,1.01308,0.384,1.54279,0.00082784,0.00082784,0.00082784
298,493.734,0.45863,0.2528,1.0163,0.99818,1,0.995,0.67599,1.03973,0.40615,1.57464,0.00082388,0.00082388,0.00082388
299,495.327,0.35034,0.23017,1.00449,1,0.96511,0.99,0.66204,1.08614,0.48061,1.60724,0.00081992,0.00081992,0.00081992
300,497.07,0.40895,0.26643,1.01065,1,0.99235,0.995,0.67578,1.12143,0.46443,1.63238,0.00081596,0.00081596,0.00081596
301,498.65,0.42199,0.22672,1.01121,1,0.96518,0.99403,0.66992,1.15596,0.49776,1.64866,0.000812,0.000812,0.000812
302,500.229,0.42387,0.23294,1.00312,1,0.99564,0.995,0.68949,1.17008,0.45444,1.66227,0.00080804,0.00080804,0.00080804
303,501.809,0.41527,0.24809,0.98765,0.99883,0.93333,0.98444,0.68051,1.12806,0.49145,1.6217,0.00080408,0.00080408,0.00080408
304,503.395,0.44174,0.26692,0.98186,1,0.89761,0.98431,0.6788,1.10736,0.49009,1.57965,0.00080012,0.00080012,0.00080012
305,504.979,0.58741,0.33575,1.12629,0.98741,1,0.995,0.70937,1.09446,0.38416,1.61584,0.00079616,0.00079616,0.00079616
306,506.724,0.34302,0.21804,0.94037,0.99818,1,0.995,0.73263,1.08371,0.36123,1.6956,0.0007922,0.0007922,0.0007922
307,508.312,0.39884,0.2353,0.9592,0.99836,1,0.995,0.73365,1.09518,0.36646,1.72631,0.00078824,0.00078824,0.00078824
308,509.896,0.47888,0.30615,1.05337,0.99808,1,0.995,0.72585,1.08711,0.34958,1.70503,0.00078428,0.00078428,0.00078428
309,511.479,0.49158,0.24726,1.00412,0.99807,1,0.995,0.73608,1.07378,0.35074,1.69009,0.00078032,0.00078032,0.00078032
310,513.036,0.48899,0.24363,1.03562,0.99741,1,0.995,0.71891,1.05451,0.33338,1.6523,0.00077636,0.00077636,0.00077636
311,514.634,0.58167,0.29326,1.03129,0.99688,1,0.995,0.70342,1.06876,0.33638,1.63933,0.0007724,0.0007724,0.0007724
312,516.361,0.451,0.23371,0.99939,0.99816,1,0.995,0.71126,1.0561,0.32999,1.62512,0.00076844,0.00076844,0.00076844
313,517.929,0.40412,0.25406,0.96594,0.99778,1,0.995,0.73425,1.03059,0.32507,1.62359,0.00076448,0.00076448,0.00076448
314,519.512,0.52477,0.26251,1.02343,0.99783,1,0.995,0.74067,1.02378,0.32071,1.6235,0.00076052,0.00076052,0.00076052
315,521.1,0.53786,0.2809,1.01695,0.99646,1,0.995,0.73163,1.04087,0.32468,1.62985,0.00075656,0.00075656,0.00075656
316,522.664,0.50249,0.28269,1.03474,0.99594,1,0.995,0.72432,1.07592,0.35307,1.63845,0.0007526,0.0007526,0.0007526
317,524.251,0.45037,0.26297,0.99199,0.9972,1,0.995,0.7139,1.10966,0.35876,1.67596,0.00074864,0.00074864,0.00074864
318,525.997,0.4623,0.24746,0.99852,0.9973,1,0.995,0.72511,1.09131,0.36672,1.66389,0.00074468,0.00074468,0.00074468
319,527.569,0.45939,0.23781,1.02343,0.99818,1,0.995,0.75289,1.1035,0.38697,1.67554,0.00074072,0.00074072,0.00074072
320,529.156,0.42675,0.24211,1.00295,0.99823,1,0.995,0.73316,1.15721,0.40565,1.71359,0.00073676,0.00073676,0.00073676
321,530.738,0.50307,0.28409,1.01218,0.99828,1,0.995,0.71999,1.1898,0.38353,1.70656,0.0007328,0.0007328,0.0007328
322,532.295,0.51098,0.28321,1.06561,0.99809,1,0.995,0.73353,1.10834,0.35136,1.63031,0.00072884,0.00072884,0.00072884
323,533.826,0.46948,0.25529,1.0588,0.15217,1,0.15308,0.11017,1.01783,12.821,1.5619,0.00072488,0.00072488,0.00072488
324,535.46,0.53449,0.266,1.0107,0.08634,1,0.08703,0.06206,1.00732,18.7143,1.57412,0.00072092,0.00072092,0.00072092
325,537.19,0.50499,0.27976,1.08598,0.31522,1,0.32097,0.23033,1.01046,3.73561,1.61379,0.00071696,0.00071696,0.00071696
326,538.774,0.44526,0.25299,0.98931,0.5069,1,0.51525,0.36517,1.02641,1.27904,1.65638,0.000713,0.000713,0.000713
327,540.373,0.48045,0.27137,1.02515,0.4298,1,0.44377,0.30758,1.03035,2.01058,1.66033,0.00070904,0.00070904,0.00070904
328,541.963,0.40599,0.24506,0.9969,0.42479,1,0.43261,0.30118,1.06854,1.78038,1.66985,0.00070508,0.00070508,0.00070508
329,543.567,0.5014,0.27276,1.03527,0.46527,1,0.47381,0.32439,1.09665,1.3298,1.65096,0.00070112,0.00070112,0.00070112
330,545.191,0.4348,0.25287,1.02666,0.57585,0.96667,0.57606,0.39134,1.10761,0.80477,1.63162,0.00069716,0.00069716,0.00069716
331,546.941,0.4997,0.28353,1.04612,1,0.99815,0.995,0.70373,1.10012,0.35324,1.63829,0.0006932,0.0006932,0.0006932
332,548.544,0.46968,0.2578,1.04594,0.99843,1,0.995,0.70814,1.06903,0.33776,1.62755,0.00068924,0.00068924,0.00068924
333,550.158,0.48707,0.25587,1.01045,0.99809,1,0.995,0.73674,1.04743,0.31664,1.66186,0.00068528,0.00068528,0.00068528
334,551.748,0.48211,0.24037,1.01537,0.9981,1,0.995,0.74263,1.03855,0.33154,1.66734,0.00068132,0.00068132,0.00068132
335,553.342,0.40198,0.26465,1.01921,0.99816,1,0.995,0.74738,1.01677,0.32747,1.68618,0.00067736,0.00067736,0.00067736
336,554.949,0.38588,0.23131,1.03621,0.99816,1,0.995,0.73099,1.05772,0.35305,1.73077,0.0006734,0.0006734,0.0006734
337,556.547,0.4515,0.24845,1.00742,0.99817,1,0.995,0.73182,1.07126,0.36535,1.73197,0.00066944,0.00066944,0.00066944
338,558.322,0.46591,0.26631,1.02532,0.9982,1,0.995,0.7232,1.0711,0.37604,1.74293,0.00066548,0.00066548,0.00066548
339,559.935,0.40284,0.23633,0.99136,0.99822,1,0.995,0.71908,1.06878,0.36087,1.73254,0.00066152,0.00066152,0.00066152
340,561.539,0.55583,0.2994,1.06478,0.99819,1,0.995,0.72742,1.0324,0.34056,1.684,0.00065756,0.00065756,0.00065756
341,563.145,0.41173,0.22465,0.97372,0.99811,1,0.995,0.74505,0.99965,0.33861,1.65611,0.0006536,0.0006536,0.0006536
342,564.748,0.49195,0.27038,1.02769,0.99801,1,0.995,0.74377,1.01056,0.32247,1.6502,0.00064964,0.00064964,0.00064964
343,566.342,0.39742,0.28111,0.96628,0.99799,1,0.995,0.74327,1.02627,0.31748,1.63844,0.00064568,0.00064568,0.00064568
344,568.085,0.49801,0.26155,1.04943,0.99427,1,0.995,0.73273,1.0695,0.33883,1.64095,0.00064172,0.00064172,0.00064172
345,569.68,0.45623,0.27386,0.9855,0.99765,1,0.995,0.72462,1.11758,0.34571,1.6749,0.00063776,0.00063776,0.00063776
346,571.276,0.37622,0.23405,0.96792,0.99771,1,0.995,0.71939,1.1187,0.3456,1.67703,0.0006338,0.0006338,0.0006338
347,572.837,0.41439,0.23334,0.97862,0.99766,1,0.995,0.72167,1.13093,0.34754,1.70836,0.00062984,0.00062984,0.00062984
348,574.413,0.37954,0.27487,0.96275,0.99791,1,0.995,0.73389,1.12699,0.34639,1.69883,0.00062588,0.00062588,0.00062588
349,576.167,0.43591,0.24355,0.99485,0.9979,1,0.995,0.73496,1.11046,0.34244,1.6872,0.00062192,0.00062192,0.00062192
350,577.747,0.51795,0.27265,1.02933,1,1,0.995,0.73546,1.07473,0.34052,1.68747,0.00061796,0.00061796,0.00061796
351,579.335,0.43805,0.23461,1.02241,0.99812,1,0.995,0.74461,1.03189,0.33309,1.66606,0.000614,0.000614,0.000614
352,580.897,0.51346,0.25512,0.99098,0.99812,1,0.995,0.74996,1.0093,0.32032,1.64199,0.00061004,0.00061004,0.00061004
353,582.47,0.53627,0.29333,1.06742,0.99812,1,0.995,0.74584,1.02618,0.31958,1.64907,0.00060608,0.00060608,0.00060608
354,584.041,0.35515,0.21578,0.96716,0.99633,1,0.995,0.73271,1.02832,0.3301,1.66313,0.00060212,0.00060212,0.00060212
355,585.783,0.41025,0.24836,0.97246,0.99553,1,0.995,0.71464,1.0226,0.32771,1.64832,0.00059816,0.00059816,0.00059816
356,587.36,0.49735,0.27479,1.03241,0.99809,1,0.995,0.72774,1.02911,0.32413,1.60419,0.0005942,0.0005942,0.0005942
357,588.928,0.3914,0.22654,0.94588,0.99806,1,0.995,0.7214,1.04881,0.32494,1.63081,0.00059024,0.00059024,0.00059024
358,590.526,0.33257,0.19393,0.9532,0.99809,1,0.995,0.72376,1.05838,0.33002,1.65627,0.00058628,0.00058628,0.00058628
359,592.115,0.42034,0.24262,1.02906,0.99796,1,0.995,0.73115,1.0312,0.32145,1.62138,0.00058232,0.00058232,0.00058232
360,593.691,0.43636,0.2358,0.96827,0.99788,1,0.995,0.73295,1.05641,0.3236,1.61571,0.00057836,0.00057836,0.00057836
361,595.42,0.45688,0.24774,0.99305,0.99804,1,0.995,0.73922,1.06632,0.32462,1.64239,0.0005744,0.0005744,0.0005744
362,597.037,0.48209,0.25588,1.01559,0.99817,1,0.995,0.73493,1.06582,0.33613,1.68656,0.00057044,0.00057044,0.00057044
363,598.611,0.41393,0.24801,0.95993,1,1,0.995,0.74871,1.04608,0.33916,1.6826,0.00056648,0.00056648,0.00056648
364,600.22,0.47062,0.26605,1.02136,0.99826,1,0.995,0.73677,1.04894,0.34396,1.68593,0.00056252,0.00056252,0.00056252
365,601.859,0.36378,0.22383,0.99381,0.9982,1,0.995,0.73017,1.07253,0.36742,1.72522,0.00055856,0.00055856,0.00055856
366,603.453,0.5296,0.27829,1.02936,1,1,0.995,0.72391,1.06214,0.38119,1.72168,0.0005546,0.0005546,0.0005546
367,605.058,0.38111,0.22465,0.96624,1,1,0.995,0.73514,1.04347,0.36201,1.68414,0.00055064,0.00055064,0.00055064
368,606.824,0.43922,0.24619,1.01627,1,1,0.995,0.7479,1.02191,0.34157,1.65161,0.00054668,0.00054668,0.00054668
369,608.443,0.47022,0.23384,1.0456,1,1,0.995,0.74707,1.03056,0.34729,1.65733,0.00054272,0.00054272,0.00054272
370,610.05,0.47362,0.25763,1.0756,1,1,0.995,0.74839,1.03193,0.34337,1.66228,0.00053876,0.00053876,0.00053876
371,611.64,0.38445,0.21126,0.92069,1,1,0.995,0.73883,1.06771,0.34823,1.6989,0.0005348,0.0005348,0.0005348
372,613.249,0.39361,0.23589,0.98667,0.99811,1,0.995,0.74752,1.02832,0.35286,1.67253,0.00053084,0.00053084,0.00053084
373,614.854,0.5375,0.24978,1.06625,0.99811,1,0.995,0.76019,0.99568,0.33552,1.64708,0.00052688,0.00052688,0.00052688
374,616.618,0.46717,0.23573,1.00758,0.99814,1,0.995,0.75043,1.0044,0.3329,1.6656,0.00052292,0.00052292,0.00052292
