epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,476.335,0.54846,0.34378,1.09737,0.99822,1,0.995,0.75085,0.98223,0.31992,1.51055,0.0001487,0.0001487,0.0001487
189,478.745,0.52376,0.28594,1.09653,0.99822,1,0.995,0.7464,0.96827,0.31666,1.49974,0.0001388,0.0001388,0.0001388
190,481.321,0.64366,0.29588,1.17198,0.99821,1,0.995,0.74932,0.96376,0.31315,1.4986,0.0001289,0.0001289,0.0001289
191,484.274,0.50193,0.24313,1.15168,0.99819,1,0.995,0.7647,0.96964,0.30618,1.51619,0.000119,0.000119,0.000119
192,487.809,0.50597,0.26735,1.14835,0.9982,1,0.995,0.75849,0.98831,0.3047,1.54181,0.0001091,0.0001091,0.0001091
193,490.386,0.45513,0.21106,1.10391,0.99818,1,0.995,0.75611,0.99838,0.3044,1.55739,9.92e-05,9.92e-05,9.92e-05
194,492.816,0.56779,0.28414,1.15098,0.99815,1,0.995,0.75444,0.99477,0.3051,1.55847,8.93e-05,8.93e-05,8.93e-05
195,495.245,0.46376,0.24007,1.03177,0.99816,1,0.995,0.75565,0.98966,0.30618,1.55029,7.94e-05,7.94e-05,7.94e-05
196,497.833,0.44489,0.23673,1.11527,0.99816,1,0.995,0.74205,0.98686,0.30861,1.54005,6.95e-05,6.95e-05,6.95e-05
197,500.257,0.59242,0.26161,1.20269,0.99818,1,0.995,0.73455,0.98398,0.30719,1.53543,5.96e-05,5.96e-05,5.96e-05
198,502.699,0.5117,0.23917,1.13067,0.99815,1,0.995,0.72227,0.98665,0.31008,1.53986,4.97e-05,4.97e-05,4.97e-05
199,505.09,0.61637,0.25505,1.25905,0.99817,1,0.995,0.724,0.99194,0.31335,1.54743,3.98e-05,3.98e-05,3.98e-05
200,507.562,0.55505,0.23671,1.06417,0.99815,1,0.995,0.72455,0.99336,0.3121,1.54841,2.99e-05,2.99e-05,2.99e-05
