epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,333.684,0.46126,0.33619,0.86769,0.87507,0.74271,0.83775,0.55618,0.98909,0.59241,1.16216,0.000158878,0.000158878,0.000158878
143,335.882,0.38603,0.2757,0.81873,0.87885,0.74285,0.82884,0.5565,0.98229,0.5795,1.15982,0.000156275,0.000156275,0.000156275
144,338.238,0.45829,0.30046,0.85839,0.89037,0.74238,0.83506,0.56086,0.97705,0.5656,1.16382,0.000153671,0.000153671,0.000153671
145,340.431,0.43085,0.29137,0.83092,0.89463,0.75187,0.84948,0.5766,0.97986,0.55882,1.16686,0.000151067,0.000151067,0.000151067
146,342.586,0.47057,0.32755,0.88021,0.8875,0.75038,0.85796,0.57492,0.98453,0.57748,1.16678,0.000148463,0.000148463,0.000148463
147,344.774,0.40654,0.31581,0.84425,0.87337,0.74326,0.83902,0.57151,1.00647,0.58776,1.18002,0.00014586,0.00014586,0.00014586
148,346.934,0.45395,0.29752,0.82872,0.88566,0.7431,0.84751,0.56583,1.01887,0.59863,1.20133,0.000143256,0.000143256,0.000143256
149,349.104,0.47467,0.33222,0.83346,0.9054,0.74487,0.84114,0.57472,1.00009,0.57193,1.19027,0.000140652,0.000140652,0.000140652
150,351.431,0.43561,0.29885,0.85457,0.87193,0.69739,0.79159,0.5746,1.00411,0.56652,1.18646,0.000138049,0.000138049,0.000138049
151,353.616,0.408,0.29418,0.86345,0.87617,0.72856,0.81649,0.58391,1.01489,0.58246,1.19114,0.000135445,0.000135445,0.000135445
152,355.825,0.44641,0.30698,0.85329,0.88166,0.75067,0.84352,0.58152,1.00841,0.57832,1.19192,0.000132841,0.000132841,0.000132841
153,358.054,0.39761,0.26978,0.82941,0.87024,0.76343,0.85513,0.60746,1.00594,0.58605,1.18421,0.000130238,0.000130238,0.000130238
154,360.923,0.41081,0.28471,0.82905,0.86276,0.75765,0.8557,0.60305,1.00683,0.58428,1.18408,0.000127634,0.000127634,0.000127634
155,363.122,0.39579,0.27411,0.8202,0.91396,0.72933,0.8557,0.59682,1.02882,0.58375,1.19536,0.00012503,0.00012503,0.00012503
156,365.46,0.35805,0.25307,0.81773,0.90501,0.72754,0.83956,0.57556,1.05795,0.58964,1.20601,0.000122426,0.000122426,0.000122426
157,367.659,0.43992,0.28134,0.83951,0.90017,0.72846,0.85276,0.59092,1.03747,0.58804,1.19983,0.000119823,0.000119823,0.000119823
158,369.821,0.37843,0.27764,0.84153,0.90841,0.72606,0.8542,0.60073,1.01209,0.58783,1.18905,0.000117219,0.000117219,0.000117219
159,372.016,0.40785,0.28791,0.83961,0.8751,0.76428,0.8637,0.58456,1.01133,0.58871,1.19192,0.000114615,0.000114615,0.000114615
160,374.193,0.38982,0.27842,0.84219,0.84902,0.74206,0.84443,0.57425,1.0167,0.5788,1.19122,0.000112012,0.000112012,0.000112012
161,376.396,0.46545,0.31862,0.84014,0.90113,0.71052,0.84282,0.57525,1.00204,0.59019,1.18884,0.000109408,0.000109408,0.000109408
162,378.723,0.40863,0.28052,0.82941,0.90013,0.72423,0.83216,0.57875,0.96588,0.58195,1.16857,0.000106804,0.000106804,0.000106804
